Date,USFR,USFR_Volume,SGOV,SGOV_Volume,BIL,BIL_Volume,TFLO,TFLO_Volume,SHV,SHV_Volume,ICSH,ICSH_Volume
2023-10-02,50.33000183105469,5352200,100.2699966430664,6244400,91.44000244140625,22550400,50.52000045776367,2755000,110.02999877929688,3776800,50.18000030517578,1258800
2023-10-03,50.33000183105469,5727900,100.27999877929688,4955000,91.45999908447266,10648800,50.540000915527344,3459100,110.04000091552734,5402100,50.209999084472656,1647500
2023-10-04,50.33000183105469,4381900,100.30000305175781,3347400,91.47000122070312,26575700,50.540000915527344,1704400,110.08000183105469,16858300,50.209999084472656,2025300
2023-10-05,50.36000061035156,5072800,100.36000061035156,3345400,91.52999877929688,8295300,50.58000183105469,1417700,110.13999938964844,3781200,50.22999954223633,928800
2023-10-06,50.369998931884766,8148900,100.37000274658203,3147600,91.52999877929688,9848300,50.58000183105469,2498100,110.1500015258789,3299800,50.220001220703125,822500
2023-10-09,50.380001068115234,2573200,100.37999725341797,2533900,91.54000091552734,5972300,50.58000183105469,1689600,110.16000366210938,2536000,50.25,683500
2023-10-10,50.380001068115234,3074500,100.37999725341797,2865400,91.54000091552734,8463700,50.58000183105469,1835600,110.16999816894531,3038200,50.2599983215332,1042200
2023-10-11,50.38999938964844,3632200,100.4000015258789,2673500,91.55999755859375,6839400,50.59000015258789,2306600,110.18000030517578,3782200,50.27000045776367,1191300
2023-10-12,50.40999984741211,3779000,100.44999694824219,2064200,91.5999984741211,7528700,50.619998931884766,1091600,110.23999786376953,2267900,50.27000045776367,1151000
2023-10-13,50.41999816894531,4158600,100.44999694824219,2499400,91.62000274658203,15013900,50.619998931884766,1380400,110.26000213623047,2263200,50.279998779296875,580000
2023-10-16,50.43000030517578,6080700,100.4800033569336,2622000,91.62999725341797,8181800,50.630001068115234,1431400,110.2699966430664,2419600,50.27000045776367,857100
2023-10-17,50.439998626708984,6502100,100.48999786376953,2367400,91.63999938964844,5363200,50.63999938964844,1477500,110.27999877929688,2370000,50.290000915527344,577200
2023-10-18,50.439998626708984,3676200,100.51000213623047,5428500,91.6500015258789,6069500,50.63999938964844,2020700,110.29000091552734,2193500,50.279998779296875,1040800
2023-10-19,50.459999084472656,3429300,100.55000305175781,2599100,91.69000244140625,4551500,50.65999984741211,4573600,110.33999633789062,2345100,50.310001373291016,819700
2023-10-20,50.47999954223633,5297000,100.56999969482422,2805900,91.70999908447266,4876100,50.68000030517578,2182000,110.37000274658203,2835300,50.31999969482422,3112200
2023-10-23,50.4900016784668,6224900,100.58999633789062,2585300,91.72000122070312,14352700,50.689998626708984,1970200,110.38999938964844,2013900,50.33000183105469,1150000
2023-10-24,50.4900016784668,4588700,100.5999984741211,2151500,91.7300033569336,12544200,50.689998626708984,1499500,110.4000015258789,1658300,50.34000015258789,1369300
2023-10-25,50.27000045776367,5958600,100.5999984741211,3023800,91.73999786376953,12376000,50.689998626708984,1841600,110.4000015258789,1848500,50.34000015258789,1549400
2023-10-26,50.290000915527344,6295400,100.66000366210938,2870600,91.77999877929688,9920000,50.720001220703125,2268700,110.47000122070312,1647800,50.369998931884766,1279800
2023-10-27,50.29999923706055,4989900,100.66000366210938,3906000,91.80999755859375,28351200,50.7400016784668,1947400,110.48999786376953,2058500,50.380001068115234,1642900
2023-10-30,50.31999969482422,3919700,100.68000030517578,3542400,91.81999969482422,25136900,50.7400016784668,2644500,110.5,3156500,50.38999938964844,861400
2023-10-31,50.31999969482422,3811200,100.69999694824219,4720800,91.81999969482422,16748400,50.75,2335000,110.5,3445500,50.400001525878906,838000
2023-11-01,50.34000015258789,7616200,100.29000091552734,9100400,91.44000244140625,25791900,50.540000915527344,2895000,110.06999969482422,3890900,50.20000076293945,2368400
2023-11-02,50.349998474121094,10355200,100.33000183105469,3989700,91.47000122070312,11970800,50.540000915527344,1805100,110.12000274658203,2476700,50.209999084472656,2190000
2023-11-03,50.36000061035156,4739600,100.33999633789062,3343600,91.4800033569336,13708100,50.54999923706055,3577500,110.1500015258789,4368900,50.2400016784668,1648200
2023-11-06,50.380001068115234,4595100,100.36000061035156,3746500,91.48999786376953,28039200,50.56999969482422,2141100,110.13999938964844,16525200,50.2400016784668,1840200
2023-11-07,50.380001068115234,3608300,100.36000061035156,3550900,91.51000213623047,6951000,50.56999969482422,2247900,110.16999816894531,3892100,50.25,1286000
2023-11-08,50.380001068115234,2910800,100.37999725341797,3479900,91.5199966430664,9180800,50.58000183105469,1409000,110.18000030517578,2275700,50.2599983215332,1067600
2023-11-09,50.40999984741211,3011900,100.43000030517578,2604100,91.56999969482422,11886800,50.61000061035156,2067200,110.22000122070312,2394300,50.27000045776367,786500
2023-11-10,50.400001525878906,4500800,100.43000030517578,3029700,91.58000183105469,5556400,50.59000015258789,2505900,110.25,2431100,50.25,1270600
2023-11-13,50.43000030517578,3494300,100.44000244140625,7757900,91.58999633789062,6166700,50.619998931884766,1571000,110.26000213623047,3531500,50.279998779296875,1453700
2023-11-14,50.41999816894531,4247300,100.4800033569336,3774800,91.5999984741211,11126500,50.61000061035156,2352200,110.30000305175781,3791000,50.33000183105469,1828700
2023-11-15,50.41999816894531,5078300,100.4800033569336,3981800,91.62000274658203,10552700,50.619998931884766,2938400,110.30999755859375,3029000,50.33000183105469,2287600
2023-11-16,50.45000076293945,3900400,100.52999877929688,2420200,91.66000366210938,7802900,50.63999938964844,1593200,110.37000274658203,3288800,50.349998474121094,915700
2023-11-17,50.45000076293945,3663200,100.55000305175781,2158800,91.68000030517578,6783200,50.63999938964844,1939600,110.37999725341797,2997500,50.349998474121094,1180100
2023-11-20,50.459999084472656,4752800,100.55999755859375,2597700,91.68000030517578,8494100,50.650001525878906,2495900,110.38999938964844,3046900,50.369998931884766,1661400
2023-11-21,50.459999084472656,5823500,100.58999633789062,2011400,91.70999908447266,13067100,50.65999984741211,1324700,110.43000030517578,2160100,50.38999938964844,1070300
2023-11-22,50.4900016784668,3880100,100.62999725341797,2190400,91.75,7626700,50.70000076293945,1391000,110.47000122070312,1466100,50.40999984741211,1048800
2023-11-24,50.27000045776367,2441300,100.66000366210938,1104400,91.76000213623047,2839000,50.70000076293945,1339200,110.4800033569336,1088500,50.43000030517578,225500
2023-11-27,50.279998779296875,3800100,100.66000366210938,2890600,91.7699966430664,9166000,50.709999084472656,1657000,110.5,2078900,50.43000030517578,1185900
2023-11-28,50.290000915527344,3660300,100.66999816894531,1779200,91.79000091552734,7244700,50.709999084472656,1356300,110.52999877929688,2128100,50.459999084472656,1549400
2023-11-29,50.290000915527344,4209400,100.69999694824219,2921000,91.80000305175781,6942200,50.72999954223633,1967100,110.55000305175781,2579400,50.47999954223633,723100
2023-11-30,50.31999969482422,3987200,100.7300033569336,6294600,91.83999633789062,18629900,50.75,2708400,110.58999633789062,4696300,50.47999954223633,1792200
2023-12-01,50.31999969482422,4444400,100.31999969482422,6700700,91.44000244140625,21228200,50.52000045776367,3466500,110.13999938964844,3956700,50.310001373291016,1555800
2023-12-04,50.33000183105469,5435700,100.33000183105469,3521600,91.44000244140625,15503000,50.52000045776367,1967900,110.1500015258789,3353800,50.29999923706055,1354200
2023-12-05,50.33000183105469,6213200,100.3499984741211,2138900,91.45999908447266,6463400,50.540000915527344,1935000,110.16999816894531,2561300,50.31999969482422,1399000
2023-12-06,50.34000015258789,3922700,100.3499984741211,2371200,91.47000122070312,6941700,50.540000915527344,1756000,110.19000244140625,2971500,50.34000015258789,2017400
2023-12-07,50.34000015258789,4845100,100.4000015258789,2551100,91.51000213623047,7369300,50.54999923706055,2066900,110.23999786376953,1660500,50.36000061035156,652300
2023-12-08,50.349998474121094,8334100,100.41000366210938,2496200,91.52999877929688,5714900,50.560001373291016,1700800,110.23999786376953,1784800,50.349998474121094,941100
2023-12-11,50.349998474121094,3240700,100.43000030517578,2478600,91.55000305175781,5613500,50.560001373291016,1505700,110.23999786376953,2079700,50.36000061035156,913600
2023-12-12,50.38999938964844,4941400,100.44000244140625,2250300,91.55000305175781,7885900,50.58000183105469,1195200,110.2699966430664,1542100,50.36000061035156,1083300
2023-12-13,50.380001068115234,5496300,100.44999694824219,4326000,91.55999755859375,6781800,50.58000183105469,2016000,110.30999755859375,2361500,50.40999984741211,1762200
2023-12-14,50.38999938964844,24328900,100.05000305175781,5268100,91.5999984741211,13475400,50.369998931884766,5622200,109.86000061035156,3413500,50.220001220703125,2132300
2023-12-15,50.38999938964844,12928100,100.05999755859375,3403000,91.62999725341797,6902400,50.380001068115234,2354600,109.87000274658203,2702800,50.220001220703125,1219700
2023-12-18,50.40999984741211,4309400,100.06999969482422,4107700,91.22000122070312,8910900,50.38999938964844,2009500,109.88999938964844,2280800,50.22999954223633,3229600
2023-12-19,50.41999816894531,3921600,100.0999984741211,4336200,91.22000122070312,6977300,50.38999938964844,2413400,109.88999938964844,7442000,50.25,1140400
2023-12-20,50.41999816894531,3888200,100.11000061035156,4477200,91.23999786376953,8098700,50.400001525878906,1562000,109.91999816894531,3083400,50.2599983215332,1814300
2023-12-21,50.45000076293945,6409700,100.16999816894531,4097500,91.30000305175781,5055200,50.40999984741211,2605900,109.98999786376953,2516100,50.290000915527344,902300
2023-12-22,50.209999084472656,5572900,100.18000030517578,3349900,91.30999755859375,7443300,50.43000030517578,2146600,110.01000213623047,2083600,50.310001373291016,1272800
2023-12-26,50.209999084472656,4673300,100.19000244140625,2559900,91.33000183105469,4638800,50.43000030517578,1581100,110.02999877929688,1930800,50.31999969482422,1301800
2023-12-27,50.209999084472656,3949500,100.19999694824219,3096500,91.33000183105469,4717700,50.439998626708984,1836100,110.02999877929688,1892100,50.34000015258789,1292700
2023-12-28,50.2400016784668,3977400,100.26000213623047,3386700,91.38999938964844,5605100,50.470001220703125,1498900,110.0999984741211,1714600,50.349998474121094,857100
2023-12-29,50.2400016784668,6284300,100.2699966430664,3186200,91.38999938964844,5576800,50.470001220703125,1614600,110.12999725341797,1848100,50.36000061035156,741700
2024-01-02,50.2599983215332,5346200,100.29000091552734,5286200,91.4000015258789,9445500,50.470001220703125,2076300,110.12000274658203,2636900,50.369998931884766,746800
2024-01-03,50.2599983215332,3639100,100.30000305175781,4597300,91.43000030517578,6793500,50.4900016784668,1616000,110.12999725341797,2320600,50.380001068115234,1336000
2024-01-04,50.290000915527344,2748000,100.3499984741211,2794100,91.45999908447266,5840200,50.5099983215332,1387900,110.18000030517578,1616100,50.369998931884766,1214200
2024-01-05,50.29999923706055,5029900,100.36000061035156,3472700,91.47000122070312,4980900,50.52000045776367,1359600,110.19000244140625,2076900,50.38999938964844,1025500
2024-01-08,50.29999923706055,3434900,100.38999938964844,2867500,91.4800033569336,4889900,50.5099983215332,1595000,110.20999908447266,2264900,50.400001525878906,951500
2024-01-09,50.29999923706055,2505200,100.4000015258789,2419800,91.48999786376953,5080800,50.529998779296875,999500,110.22000122070312,1625000,50.40999984741211,1175400
2024-01-10,50.310001373291016,3480800,100.41999816894531,1961400,91.51000213623047,8798600,50.529998779296875,1199800,110.23999786376953,1740400,50.41999816894531,696700
2024-01-11,50.349998474121094,6435500,100.4800033569336,3164900,91.55999755859375,5947100,50.560001373291016,1369200,110.30999755859375,1688000,50.45000076293945,1205600
2024-01-12,50.34000015258789,2835300,100.48999786376953,2543000,91.58000183105469,5040400,50.58000183105469,1772100,110.33999633789062,1529800,50.4900016784668,1465300
2024-01-16,50.36000061035156,4429000,100.5,2713000,91.58999633789062,6485200,50.59000015258789,1927000,110.33999633789062,2360600,50.4900016784668,752200
2024-01-17,50.36000061035156,4574800,100.51000213623047,2317700,91.61000061035156,5915700,50.58000183105469,1334600,110.36000061035156,2662400,50.47999954223633,1819600
2024-01-18,50.38999938964844,5276700,100.55000305175781,2672000,91.6500015258789,5270500,50.599998474121094,1213200,110.38999938964844,2113500,50.52000045776367,1198700
2024-01-19,50.400001525878906,3622600,100.58000183105469,3628500,91.66000366210938,5374800,50.619998931884766,1246500,110.41999816894531,3889500,50.52000045776367,1033600
2024-01-22,50.40999984741211,10361500,100.58999633789062,4307000,91.66999816894531,6114000,50.630001068115234,1651700,110.44000244140625,3950600,50.529998779296875,1467100
2024-01-23,50.40999984741211,3314500,100.61000061035156,2066200,91.68000030517578,4961800,50.630001068115234,1732100,110.44000244140625,2189700,50.540000915527344,1237700
2024-01-24,50.41999816894531,4312000,100.62000274658203,3441600,91.69000244140625,6486100,50.650001525878906,2084900,110.44999694824219,2404000,50.540000915527344,1041700
2024-01-25,50.22999954223633,6035300,100.66999816894531,2426000,91.73999786376953,6059500,50.650001525878906,20798300,110.51000213623047,2982500,50.56999969482422,750300
2024-01-26,50.22999954223633,4759800,100.66999816894531,2059100,91.75,5612900,50.66999816894531,3674700,110.5199966430664,1729200,50.560001373291016,3010400
2024-01-29,50.2400016784668,3312400,100.68000030517578,2914400,91.76000213623047,5646100,50.68000030517578,1951400,110.52999877929688,1638100,50.58000183105469,1506700
2024-01-30,50.25,3733800,100.70999908447266,3741000,91.7699966430664,30704200,50.689998626708984,1811000,110.54000091552734,1803000,50.58000183105469,2298100
2024-01-31,50.279998779296875,5306200,100.70999908447266,5171300,91.77999877929688,10964400,50.70000076293945,2025900,110.56999969482422,3478000,50.599998474121094,2686000
2024-02-01,50.290000915527344,4219100,100.30999755859375,7038600,91.41999816894531,14759200,50.470001220703125,2775100,110.16999816894531,3815600,50.40999984741211,1331200
2024-02-02,50.290000915527344,4420500,100.31999969482422,3853800,91.44000244140625,8133100,50.4900016784668,2821700,110.13999938964844,2810200,50.38999938964844,2217500
2024-02-05,50.31999969482422,4254100,100.33999633789062,3969400,91.44000244140625,6923400,50.5099983215332,3716200,110.1500015258789,2435500,50.400001525878906,896200
2024-02-06,50.34000015258789,4150900,100.3499984741211,2167300,91.45999908447266,5037900,50.529998779296875,2171800,110.18000030517578,2110800,50.40999984741211,968500
