Date,USFR,USFR_Volume,SGOV,SGOV_Volume,BIL,BIL_Volume,TFLO,TFLO_Volume,SHV,SHV_Volume,ICSH,ICSH_Volume
4/25/2024,50.31000137,5520000,100.6699982,2705900,91.76000214,5351100,50.65000153,3481500,110.4300003,1901700,50.47999954,582700
4/26/2024,50.31999969,4186500,100.6900024,3008600,91.76000214,6842800,50.66999817,1523900,110.4499969,1744900,50.49000168,526300
4/29/2024,50.31999969,3377100,100.6900024,2501900,91.77999878,7880000,50.68000031,1367300,110.4599991,2577700,50.5,504200
4/30/2024,50.34000015,4456000,100.6999969,6488000,91.79000092,13723600,50.68000031,3943600,110.4700012,2763000,50.5,1794400
5/1/2024,50.36000061,5042800,100.3099976,8406600,91.41999817,13814700,50.47999954,2426600,110.0400009,3307800,50.31999969,965500
5/2/2024,50.36000061,4055400,100.3499985,4369600,91.47000122,8928200,50.50999832,2685000,110.0899963,3285300,50.34999847,1493200
5/3/2024,50.38000107,2878100,100.3700027,4792400,91.48000336,7417900,50.5,1511900,110.1100006,2206300,50.36000061,737900
5/6/2024,50.38000107,3561200,100.3799973,3623700,91.48000336,8051000,50.52000046,2833100,110.1200027,2422800,50.36999893,970700
5/7/2024,50.38999939,4049800,100.3799973,3591500,91.48999786,5471700,50.52999878,2265300,110.1299973,2268700,50.38000107,1114600
5/8/2024,50.40000153,3617700,100.4100037,3109400,91.51000214,4992500,50.52999878,1955500,110.1500015,1464400,50.38999939,655900
5/9/2024,50.41999817,3007400,100.4400024,2739600,91.55999756,5300400,50.56000137,1724700,110.1900024,1654800,50.40000153,600700
5/10/2024,50.43000031,2667500,100.4700012,3005800,91.55999756,4157600,50.54999924,1347100,110.2099991,1421600,50.40000153,790300
5/13/2024,50.43000031,2572600,100.4800034,3317000,91.58000183,4583700,50.56999969,936500,110.2300034,1501100,50.40999985,652000
5/14/2024,50.43999863,2486500,100.4800034,2765800,91.58999634,6834400,50.56999969,1547600,110.2399979,1684100,50.41999817,784200
5/15/2024,50.45000076,3596000,100.5,4228600,91.59999847,6416100,50.59000015,1708800,110.2699966,2191000,50.43999863,819100
5/16/2024,50.47000122,6689000,100.5500031,3699500,91.63999939,8627400,50.59999847,1666600,110.3000031,2014700,50.45000076,667600
5/17/2024,50.47999954,2583500,100.5599976,4544200,91.65000153,4260500,50.61000061,779900,110.3199997,2692600,50.45999908,710400
5/20/2024,50.47999954,3076100,100.5699997,3341000,91.66999817,4460500,50.61000061,964800,110.3399963,1437600,50.47999954,678400
5/21/2024,50.49000168,2653400,100.5899963,3774900,91.68000031,3358400,50.63000107,1410900,110.3499985,1684900,50.47000122,708300
5/22/2024,50.5,2668900,100.5999985,2609000,91.69999695,5629600,50.63000107,1376700,110.3700027,2144300,50.47999954,634800
5/23/2024,50.52000046,3616800,100.6699982,3077800,91.76000214,5210000,50.66999817,1626700,110.4300003,2716800,50.5,639200
5/24/2024,50.31000137,4843400,100.6800003,2463000,91.76999664,4173600,50.65999985,1266300,110.4400024,972500,50.50999832,740800
5/28/2024,50.31999969,4776200,100.6900024,3684600,91.76000214,4940900,50.65999985,1702200,110.4300003,2806300,50.50999832,477300
5/29/2024,50.33000183,5064900,100.6900024,3971700,91.77999878,4961200,50.68000031,1651800,110.4400024,3419300,50.52000046,834500
5/30/2024,50.33000183,3838800,100.7099991,3581700,91.80000305,5727300,50.68999863,1139800,110.4700012,1886200,50.52999878,885900
5/31/2024,50.36000061,4432000,100.75,7082900,91.81999969,12454800,50.70000076,1679700,110.5100021,2974400,50.54999924,570700
6/3/2024,50.36000061,6004800,100.3300018,9568200,91.43000031,15275200,50.49000168,2518300,110.0599976,4333800,50.34999847,858900
6/4/2024,50.36999893,3701200,100.3499985,5355900,91.44999695,8302300,50.47999954,1819300,110.0800018,2539000,50.36000061,984800
6/5/2024,50.36999893,4021000,100.3700027,4285300,91.45999908,8099300,50.49000168,1793800,110.0899963,2327700,50.36999893,954300
6/6/2024,50.38999939,2871900,100.3700027,3376100,91.47000122,4720800,50.5,3082700,110.1200027,2254700,50.38999939,690400
6/7/2024,50.40000153,2799000,100.4100037,3490400,91.51000214,5032600,50.52999878,1302700,110.1500015,2920200,50.36999893,875700
6/10/2024,50.40999985,3123500,100.4300003,2754000,91.52999878,4095800,50.52999878,2208000,110.1699982,2802000,50.38999939,626400
6/11/2024,50.40999985,3454000,100.4499969,3320000,91.54000092,4831700,50.54000092,1366500,110.1800003,2374500,50.40000153,523800
6/12/2024,50.40999985,5825200,100.4700012,5355700,91.55999756,6373600,50.54000092,1176000,110.2200012,2392200,50.41999817,1057000
6/13/2024,50.41999817,2717800,100.4800034,3925700,91.56999969,5132600,50.56000137,1286100,110.2300034,1809200,50.43999863,1528400
6/14/2024,50.43999863,2692300,100.5299988,3505500,91.62000275,5226500,50.56999969,1087000,110.2799988,1736400,50.45000076,520700
6/17/2024,50.45000076,2741600,100.5400009,3493700,91.62999725,5347500,50.59000015,1750100,110.2900009,5256600,50.43999863,1089200
6/18/2024,50.45999908,2501400,100.5699997,2972000,91.65000153,6273200,50.59000015,1563400,110.3199997,4208800,50.45999908,623200
6/20/2024,50.47999954,3532700,100.5800018,3580700,91.66999817,5238800,50.59999847,7306500,110.3399963,2229200,50.45999908,867800
6/21/2024,50.5,3168400,100.6200027,3498100,91.69999695,5431900,50.63000107,1207200,110.3899994,2310800,50.49000168,573900
6/24/2024,50.50999832,3728900,100.6299973,3369500,91.72000122,5280400,50.63999939,1503900,110.4000015,1905500,50.5,825800
6/25/2024,50.29000092,4858400,100.6500015,3626400,91.72000122,3547900,50.63000107,1701500,110.4199982,2275700,50.52000046,377800
6/26/2024,50.27999878,3922300,100.6600037,4815500,91.73000336,4098100,50.63999939,2494800,110.4199982,2336300,50.5,839500
6/27/2024,50.29000092,3810900,100.6699982,3349900,91.75,4487200,50.65000153,1177200,110.4499969,2154500,50.52000046,582500
6/28/2024,50.31000137,3958700,100.7099991,7427800,91.77999878,10410800,50.65999985,1991700,110.5,3244900,50.52999878,664600
7/1/2024,50.31999969,3770200,100.3099976,9965300,91.41999817,11882700,50.45999908,2954000,110.0500031,3926600,50.31999969,961600
7/2/2024,50.34000015,3040300,100.3199997,5720900,91.43000031,8228100,50.47000122,1179200,110.0699997,2749700,50.34999847,792300
7/3/2024,50.34999847,1923200,100.3499985,3986000,91.45999908,4240100,50.49000168,1235000,110.0999985,1820100,50.36999893,529400
7/5/2024,50.36000061,3307400,100.3899994,3742000,91.48999786,4316500,50.5,1519300,110.1399994,2065600,50.40000153,934700
7/8/2024,50.36999893,4836600,100.4100037,3263000,91.51000214,4748100,50.50999832,1678800,110.1699982,2503000,50.41999817,558700
7/9/2024,50.38999939,3208600,100.4100037,4508000,91.51000214,4311500,50.52000046,1565000,110.1699982,2956300,50.43000031,660900
7/10/2024,50.38000107,2782600,100.4300003,4062200,91.52999878,4653500,50.52000046,1121900,110.1800003,2187300,50.43999863,491100
7/11/2024,50.40000153,3628600,100.4499969,4195600,91.54000092,5960300,50.52999878,1423400,110.2099991,2358500,50.45999908,564100
7/12/2024,50.40000153,4128500,100.5,3369000,91.58000183,5872000,50.54999924,1011400,110.2699966,1871700,50.47999954,789400
7/15/2024,50.41999817,3918500,100.5,3615100,91.59999847,6130500,50.54999924,1548700,110.2900009,2565300,50.47999954,573800
7/16/2024,50.43000031,4114700,100.5199966,3622900,91.59999847,5457000,50.56000137,1524300,110.3000031,2318500,50.50999832,517100
7/17/2024,50.43999863,3989600,100.5299988,3822100,91.62999725,7883400,50.56999969,1173600,110.3099976,2155900,50.52000046,648100
7/18/2024,50.43000031,2965700,100.5500031,5291400,91.63999939,5746000,50.56999969,1295600,110.3300018,2148000,50.52000046,470300
7/19/2024,50.45999908,1825200,100.5899963,2993600,91.66999817,4604900,50.59999847,753400,110.3899994,2191400,50.52999878,306100
7/22/2024,50.45999908,4864600,100.6100006,3386500,91.69000244,6777700,50.59999847,1774100,110.4000015,3626400,50.52999878,814200
7/23/2024,50.47000122,2511400,100.6200027,2829200,91.69000244,8687900,50.59999847,1215100,110.4199982,3351000,50.56999969,2150400
7/24/2024,50.47000122,5920200,100.6299973,3474500,91.72000122,5548000,50.61999893,1453900,110.4300003,2528800,50.56999969,763000
7/25/2024,50.47999954,14255600,100.6500015,3521700,91.72000122,5926500,50.61999893,1766800,110.4400024,2820600,50.59000015,548900
7/26/2024,50.27000046,5057400,100.6800003,3172600,91.76999664,4299300,50.65000153,1185700,110.5,2269300,50.59999847,479300
7/29/2024,50.27999878,4770600,100.7099991,3259000,91.76999664,4097400,50.65000153,1073200,110.5199966,2134300,50.61999893,363600
7/30/2024,50.29000092,4728500,100.7099991,4559900,91.77999878,6748000,50.65999985,1084500,110.5299988,2107900,50.63000107,673000
7/31/2024,50.27999878,4487800,100.7200012,7256900,91.80000305,12395000,50.65000153,2241000,110.5400009,2857800,50.63999939,781300
8/1/2024,50.29999924,5269600,100.3000031,11015600,91.41999817,18244900,50.43000031,2434300,110.0800018,4773100,50.43000031,1251700
8/2/2024,50.27999878,5713700,100.3499985,7927400,91.47000122,14492000,50.41999817,3370700,110.1800003,5001100,50.49000168,1327000
8/5/2024,50.27000046,10353600,100.3600006,8712900,91.47000122,21054200,50.43000031,4343000,110.1800003,5589900,50.50999832,1701000
8/6/2024,50.29999924,5298800,100.3799973,5059100,91.48999786,9774300,50.43999863,2256000,110.1800003,3654800,50.54000092,1204100
8/7/2024,50.33000183,6617400,100.3799973,4611400,91.51000214,14277100,50.47999954,2902100,110.1999969,2589200,50.52999878,980700
8/8/2024,50.33000183,3726200,100.4100037,3903300,91.51999664,6946000,50.47000122,1377800,110.2099991,1864600,50.52000046,642600
8/9/2024,50.34999847,2907400,100.4400024,5548300,91.54000092,7714500,50.49000168,1245300,110.25,2021900,50.54000092,757700
8/12/2024,50.34999847,4977900,100.4599991,3845400,91.56999969,6167100,50.49000168,2522300,110.2799988,1553500,50.54999924,804400
8/13/2024,50.36000061,3245000,100.4800034,4782200,91.58000183,7486700,50.5,1463200,110.3099976,1838500,50.56999969,833200
8/14/2024,50.36999893,2578200,100.5,4327700,91.58999634,5103800,50.52000046,1035800,110.3099976,1719900,50.56999969,530900
8/15/2024,50.38999939,8426100,100.5100021,4217800,91.59999847,6865000,50.54000092,1380000,110.3199997,1865100,50.56999969,776800
8/16/2024,50.40000153,4593700,100.5500031,3638900,91.65000153,8828900,50.54999924,1088900,110.3700027,2409800,50.59000015,980000
8/19/2024,50.40000153,2990600,100.5599976,3930700,91.65000153,5960000,50.56000137,1325500,110.3799973,1820100,50.61999893,958500
8/20/2024,50.41999817,3123600,100.5699997,3084200,91.66999817,5868900,50.56999969,1869100,110.4100037,1678000,50.63000107,738400
8/21/2024,50.43000031,3915000,100.5999985,3936000,91.69000244,4315700,50.56999969,1671400,110.4300003,2495500,50.65999985,1076100
8/22/2024,50.43000031,3040000,100.5999985,3849100,91.69000244,5644000,50.58000183,975500,110.4499969,2097400,50.65000153,636900
8/23/2024,50.45999908,3685900,100.6399994,3549900,91.73000336,6458000,50.59999847,1432400,110.5,2456500,50.66999817,1133600
8/26/2024,50.45000076,4080100,100.6600037,3969000,91.73999786,6712300,50.59999847,1302700,110.5100021,2129600,50.66999817,1171200
8/27/2024,50.22999954,6674200,100.6699982,2818100,91.76000214,6549600,50.61999893,1243200,110.5299988,2982800,50.68999863,567600
8/28/2024,50.22000122,4481700,100.6800003,3500800,91.76999664,6373600,50.61999893,981100,110.5500031,1717000,50.70000076,789400
8/29/2024,50.24000168,3764600,100.6900024,4537700,91.76999664,4766800,50.61000061,839500,110.5599976,1707800,50.70000076,1349100
8/30/2024,50.27000046,4429400,100.7399979,8427400,91.81999969,12422200,50.63000107,1738500,110.5999985,3287800,50.70999908,861000
9/3/2024,50.27000046,5995900,100.3399963,11846700,91.45999908,18003300,50.43000031,1948400,110.1600037,14611400,50.50999832,1266000
9/4/2024,50.27999878,2841300,100.3499985,7218300,91.47000122,6427400,50.43999863,2350600,110.1900024,2293400,50.54000092,1034700
9/5/2024,50.27000046,4190200,100.3799973,4833300,91.48000336,7293000,50.43999863,3807400,110.2099991,2667400,50.54999924,848400
9/6/2024,50.29999924,3541500,100.4199982,5534600,91.52999878,7105200,50.45999908,1401900,110.2600021,4564800,50.58000183,1149500
9/9/2024,50.29000092,3379100,100.4300003,5397400,91.52999878,5391800,50.45999908,2263300,110.2600021,3424500,50.59999847,705000
9/10/2024,50.31000137,4776600,100.4499969,4143900,91.55999756,4815300,50.47000122,1163600,110.3000031,5309300,50.61000061,583300
9/11/2024,50.31000137,2895400,100.4499969,4500100,91.55999756,7429500,50.47999954,950800,110.2900009,2925100,50.61000061,1143700
9/12/2024,50.33000183,4682900,100.4599991,3922600,91.56999969,5189800,50.49000168,1138500,110.3099976,2872400,50.61999893,661000
9/13/2024,50.34999847,4444000,100.5199966,3465200,91.62000275,8183500,50.50999832,1516100,110.3700027,2626000,50.63999939,492700
9/16/2024,50.34000015,4773000,100.5400009,3571100,91.63999939,6037400,50.52000046,1267600,110.4100037,1760000,50.66999817,1509600
9/17/2024,50.36000061,6454400,100.5400009,4452200,91.65000153,9658200,50.52000046,1106000,110.4199982,2246000,50.66999817,632900
9/18/2024,50.34999847,4191600,100.5699997,4077700,91.66999817,7621200,50.52000046,2492500,110.4599991,2940200,50.65999985,929300
9/19/2024,50.36000061,4349300,100.5899963,5165800,91.69000244,8001100,50.52999878,1087100,110.4800034,5525500,50.68000031,487200
9/20/2024,50.38999939,2850800,100.6299973,4244800,91.73000336,6438700,50.54999924,2697700,110.5299988,2829000,50.70000076,522000
9/23/2024,50.38999939,2962800,100.6600037,5220900,91.73999786,6998800,50.56000137,1797400,110.5500031,3188200,50.70999908,789000
9/24/2024,50.40000153,3800800,100.6699982,3923500,91.75,11580200,50.56999969,1876900,110.5599976,3068800,50.72999954,731700
9/25/2024,50.20000076,4148300,100.6699982,3372400,91.76999664,5875800,50.58000183,975800,110.5800018,3090200,50.72999954,636100
9/26/2024,50.20999908,3110700,100.6800003,4364400,91.76999664,4937700,50.56999969,1301200,110.5899963,3071100,50.72999954,673000
9/27/2024,50.22999954,4458600,100.7200012,4945400,91.80000305,8616700,50.59000015,2162400,110.6299973,4247700,50.75,1144200
9/30/2024,50.22000122,5367900,100.7200012,9253100,91.80999756,11327400,50.59999847,4868800,110.6299973,5728900,50.74000168,1025200
10/1/2024,50.22999954,5306700,100.3300018,11569200,91.45999908,13695700,50.40999985,4310200,110.1999969,11744100,50.54000092,1353400
10/2/2024,50.24000168,4181400,100.3300018,5170300,91.47000122,7391800,50.41999817,1362400,110.1999969,10743300,50.54000092,984400
10/3/2024,50.25,2989900,100.3399963,4066100,91.48999786,5394900,50.41999817,1298800,110.1999969,8320700,50.54999924,585200
10/4/2024,50.27999878,6065800,100.3799973,4987100,91.51000214,6208000,50.43999863,1068100,110.2399979,5043900,50.54000092,629000
10/7/2024,50.27999878,7274800,100.3899994,4792500,91.52999878,6735500,50.45000076,1718200,110.2300034,7826100,50.52999878,670900
10/8/2024,50.29000092,3476700,100.4000015,3923100,91.52999878,5266500,50.45999908,1181500,110.2600021,5234900,50.54999924,591800
10/9/2024,50.29999924,5504400,100.4199982,4024800,91.54000092,6200800,50.45999908,1518400,110.2699966,2391800,50.54999924,704800
10/10/2024,50.31000137,3484400,100.4400024,3731100,91.55000305,4717800,50.47000122,1281900,110.2799988,3653500,50.58000183,849600
10/11/2024,50.33000183,3203200,100.4800034,3778400,91.59999847,6011000,50.49000168,1466800,110.3300018,3949500,50.58000183,442300
10/14/2024,50.33000183,2345500,100.4800034,3297100,91.58999634,4174900,50.49000168,1190800,110.3399963,2932000,50.58000183,879200
10/15/2024,50.34000015,3898200,100.5,3567400,91.62000275,5906400,50.50999832,1364800,110.3499985,2421300,50.59000015,565100
10/16/2024,50.36000061,3539300,100.5199966,3809900,91.62000275,5757300,50.52000046,1196400,110.3700027,4952900,50.61000061,549200
10/17/2024,50.36000061,2956200,100.5199966,3575500,91.63999939,4395800,50.52000046,3347200,110.3700027,4522800,50.61000061,797000
10/18/2024,50.38000107,3011300,100.5599976,3970200,91.66999817,5286800,50.52999878,1046800,110.4199982,2611300,50.61999893,518600
10/21/2024,50.38999939,3113400,100.5800018,3940600,91.69000244,5874700,50.54000092,1350600,110.4300003,5111000,50.63000107,920300
10/22/2024,50.40000153,2636400,100.5899963,3462800,91.69999695,4191500,50.56000137,1047600,110.4300003,3155600,50.63000107,761600
10/23/2024,50.40000153,4550000,100.5899963,3927700,91.69999695,5462300,50.56999969,902300,110.4300003,9123400,50.63999939,708800
10/24/2024,50.41999817,2621600,100.6200027,3704500,91.70999908,4689000,50.58000183,1353200,110.4499969,5750500,50.63999939,761000
10/25/2024,50.41999817,2739900,100.6600037,5386900,91.75,6048400,50.59000015,812600,110.4899979,3037200,50.65999985,1692200
10/28/2024,50.24000168,3098000,100.6600037,3471300,91.75,5718600,50.59000015,1163400,110.5199966,3809700,50.66999817,1170300
10/29/2024,50.24000168,3952700,100.6800003,3449900,91.76999664,4704800,50.59999847,1090100,110.5199966,6641600,50.68000031,1667900
10/30/2024,50.25999832,3226000,100.6800003,7059200,91.77999878,4965800,50.61000061,1878200,110.5500031,4879800,50.65999985,4048200
10/31/2024,50.25999832,3818800,100.6999969,11321100,91.80000305,12141700,50.61000061,2159500,110.5699997,5693400,50.68000031,2164800
11/1/2024,50.27999878,4637600,100.3399963,13451800,91.48000336,15201500,50.43000031,2029700,110.1500015,4558200,50.47999954,2189900
11/4/2024,50.29000092,4028100,100.3499985,5041500,91.5,9477100,50.43999863,2447900,110.1699982,5295000,50.50999832,3768900
11/5/2024,50.29999924,3897000,100.3700027,4280500,91.5,4689500,50.45999908,2122300,110.1699982,3004700,50.5,1124900
11/6/2024,50.29000092,5127100,100.3700027,9470900,91.51999664,9978200,50.45999908,4561600,110.1699982,5082300,50.47999954,1410400
11/7/2024,50.31000137,4840400,100.3899994,6188100,91.52999878,7827900,50.47999954,1219900,110.1999969,5523400,50.5,766600
11/8/2024,50.34000015,3600000,100.4400024,5624200,91.58000183,8280900,50.49000168,1658100,110.2600021,4919500,50.52999878,1031700
11/11/2024,50.34000015,3072200,100.4300003,4443700,91.56999969,8165700,50.49000168,1309000,110.25,2185900,50.52000046,1196200
11/12/2024,50.34000015,3370100,100.4400024,4283300,91.58000183,5526300,50.5,1664600,110.2600021,2628200,50.50999832,958700
11/13/2024,50.36000061,2959600,100.4700012,4818000,91.59999847,4860500,50.52000046,1323200,110.2799988,2956000,50.52000046,935800
11/14/2024,50.36999893,5101000,100.4700012,4353200,91.59999847,6138400,50.52000046,975000,110.2900009,3675600,50.52000046,641700
11/15/2024,50.38999939,2973500,100.5199966,5605100,91.62999725,9715700,50.54000092,3273200,110.3099976,3490100,50.54999924,774600
11/18/2024,50.40000153,3709600,100.5299988,5597300,91.63999939,7411000,50.54999924,1265200,110.3300018,3052500,50.56000137,713600
11/19/2024,50.40999985,4136800,100.5400009,4310900,91.66999817,7470700,50.56999969,2254300,110.3499985,5907900,50.56999969,861800
11/20/2024,50.41999817,3404000,100.5599976,4133000,91.68000031,5538200,50.56999969,1979200,110.3700027,2160300,50.56000137,531100
11/21/2024,50.43000031,2940100,100.5599976,4410700,91.69000244,5889700,50.58000183,1518800,110.3700027,5298100,50.56999969,1662200
11/22/2024,50.45000076,3759900,100.5899963,4343900,91.72000122,6694300,50.59999847,1889800,110.4100037,3330400,50.59000015,564100
11/25/2024,50.27000046,3820200,100.5999985,6020200,91.73000336,5107700,50.59999847,1603300,110.4300003,3467200,50.61999893,830200
11/26/2024,50.27999878,5217500,100.6200027,4586900,91.73000336,6692000,50.61000061,1463800,110.4400024,3266100,50.61000061,1329600
11/27/2024,50.29000092,3793300,100.6399994,5909000,91.76000214,6120700,50.63000107,1180600,110.4599991,2100100,50.63000107,1360600
11/29/2024,50.29999924,2532500,100.6800003,6581100,91.77999878,9410500,50.63000107,1002800,110.5100021,3015400,50.65000153,392500
12/2/2024,50.31000137,5259100,100.3199997,11471800,91.47000122,12973900,50.45999908,2572300,110.1100006,4170100,50.45999908,842500
12/3/2024,50.29999924,2654200,100.3300018,5734100,91.48999786,5673500,50.47000122,7538300,110.1399994,1738700,50.45000076,1678100
12/4/2024,50.31999969,2502300,100.3499985,5351100,91.5,5963400,50.45999908,1321900,110.1399994,3709400,50.49000168,1282800
12/5/2024,50.33000183,2752900,100.3600006,4870100,91.51000214,5880200,50.47999954,1062600,110.1699982,2018700,50.47999954,1111300
12/6/2024,50.34000015,4513500,100.4100037,4779000,91.55000305,5706600,50.5,881600,110.2200012,2354000,50.50999832,1607000
12/9/2024,50.34999847,4436800,100.4199982,5539800,91.55999756,8793100,50.50999832,1551300,110.2399979,2567300,50.52000046,992200
12/10/2024,50.34999847,3163700,100.4400024,5293500,91.58000183,5400300,50.50999832,1069300,110.2399979,1637300,50.52000046,1331300
12/11/2024,50.36000061,2526100,100.4400024,4855300,91.58999634,5845900,50.50999832,1277300,110.2600021,2236900,50.52999878,1513900
12/12/2024,50.38000107,4009600,100.4499969,4701000,91.61000061,4770200,50.52999878,1524000,110.2699966,1564700,50.52999878,1219100
12/13/2024,50.38999939,3336200,100.5,4671500,91.63999939,6271900,50.54999924,814000,110.3000031,1653300,50.54999924,1290500
12/16/2024,50.40000153,6940500,100.5100021,5598900,91.65000153,6761700,50.54999924,2068600,110.3300018,2238500,50.59000015,2326400
12/17/2024,50.40999985,16783400,100.5100021,5798500,91.66000366,5827400,50.56999969,1600800,110.3300018,2404300,50.58000183,1886500
12/18/2024,50.40999985,6317300,100.1600037,11526500,91.66000366,9268200,50.36999893,4604500,109.9199982,2961000,50.33000183,2325000
12/19/2024,50.43000031,4880300,100.1800003,8319400,91.29000092,13876400,50.38000107,2959400,109.9499969,3319900,50.36000061,2269000
12/20/2024,50.45000076,4748600,100.1999969,8898900,91.33000183,12690000,50.40999985,2262100,109.9800034,2596100,50.36000061,3307500
12/23/2024,50.45999908,3937600,100.2200012,7032500,91.33000183,6572800,50.40000153,3201800,109.9899979,5534600,50.36999893,1742800
12/24/2024,50.45999908,4232100,100.25,4654300,91.34999847,4145600,50.43000031,1675900,110.0199966,1832400,50.38000107,704800
12/26/2024,50.27999878,4336000,100.2600021,4974100,91.37000275,6192000,50.41999817,1476400,110.0400009,1977900,50.38000107,977100
12/27/2024,50.29000092,5645500,100.2900009,6558000,91.41000366,6143500,50.43999863,1274500,110.0699997,3049500,50.40000153,1048900
12/30/2024,50.29000092,4113700,100.2900009,6547600,91.41000366,8990100,50.45999908,1721200,110.0999985,3318900,50.43000031,1210500
12/31/2024,50.31999969,7577500,100.3199997,7371300,91.43000031,7301500,50.47000122,1380200,110.1100006,3601200,50.43000031,1126400
1/2/2025,50.33000183,6634000,100.3399963,7533100,91.44999695,10756900,50.47999954,4585200,110.1299973,2476800,50.43999863,2898400
1/3/2025,50.34000015,5586600,100.3700027,6730100,91.45999908,7837900,50.49000168,1545500,110.1600037,2145000,50.47000122,1518900
1/6/2025,50.34999847,3083500,100.3700027,6938300,91.47000122,7827100,50.5,3778300,110.1800003,2611600,50.49000168,1329200
1/7/2025,50.36000061,3849800,100.3899994,6792100,91.48999786,6956800,50.50999832,1370700,110.1999969,2442700,50.5,1094800
1/8/2025,50.36999893,3462400,100.4100037,6101100,91.51000214,6673100,50.52000046,2482700,110.1999969,4330100,50.5,821900
1/10/2025,50.40000153,16557000,100.4499969,7644600,91.54000092,10112200,50.52999878,2014300,110.2300034,8609600,50.49000168,1476600
1/13/2025,50.40999985,5066900,100.4700012,7647300,91.55000305,7854400,50.56000137,2224400,110.25,8996000,50.5,847300
1/14/2025,50.43000031,4224700,100.4800034,7245400,91.56999969,6078300,50.54999924,1600900,110.2600021,8787900,50.50999832,1931900
1/15/2025,50.43000031,4017500,100.4899979,6878600,91.58000183,7253800,50.56999969,2040400,110.2799988,9348700,50.52999878,839600
1/16/2025,50.43000031,3228700,100.4899979,5352500,91.58000183,6997800,50.58000183,3204500,110.2900009,9546200,50.52999878,872400
1/17/2025,50.45000076,4241100,100.5400009,6563000,91.62999725,7745500,50.59000015,2645000,110.3399963,8531500,50.54999924,1043700
1/21/2025,50.45999908,5516300,100.5500031,7952400,91.62999725,10266200,50.59999847,1620400,110.3600006,7854100,50.58000183,1391000
1/22/2025,50.45000076,5017200,100.5699997,5717600,91.65000153,6019200,50.61000061,1283800,110.3600006,6999500,50.58000183,915500
1/23/2025,50.45999908,3693600,100.5800018,5085800,91.65000153,6561500,50.61000061,944500,110.3799973,7440100,50.59000015,764100
1/24/2025,50.47999954,3512800,100.6100006,6380000,91.69000244,7242200,50.63000107,992900,110.4199982,6651200,50.61000061,633700
1/27/2025,50.49000168,3756200,100.6100006,9439800,91.69999695,7909600,50.65000153,1611000,110.4400024,5298300,50.63000107,1222700
1/28/2025,50.33000183,4161100,100.6399994,5857900,91.69999695,6485500,50.65000153,1235400,110.4499969,5094700,50.63000107,777400
1/29/2025,50.34000015,3131900,100.6399994,3978700,91.70999908,5688800,50.65999985,1396500,110.4599991,4414900,50.63000107,697200
1/30/2025,50.34000015,4988500,100.6600037,8043500,91.72000122,7369900,50.65000153,2388400,110.4700012,5565700,50.63000107,1480100
1/31/2025,50.36000061,5114000,100.6800003,12461600,91.75,13675900,50.68000031,3238100,110.5100021,5301100,50.65000153,3404500
2/3/2025,50.36000061,7039400,100.3399963,16436200,91.44999695,17508900,50.50999832,2120500,110.1200027,6264700,50.47000122,2483800
2/4/2025,50.36999893,3886800,100.3600006,7866600,91.44999695,9295900,50.52000046,1961300,110.1299973,5357300,50.5,1622400
2/5/2025,50.38000107,3748300,100.3600006,7100900,91.45999908,6249600,50.50999832,1756100,110.1399994,5114900,50.50999832,1098300
2/6/2025,50.38999939,3345200,100.3799973,5804300,91.48000336,8308300,50.52999878,2053000,110.1600037,4670200,50.50999832,894000
2/7/2025,50.40000153,3083900,100.4100037,6758700,91.5,6391100,50.54999924,1633200,110.1900024,5093200,50.5,567800
2/10/2025,50.40999985,4030700,100.4300003,7517800,91.51000214,5466500,50.56000137,1411700,110.1999969,6866400,50.52999878,1008000
2/11/2025,50.40999985,3222300,100.4300003,6424100,91.51999664,6959400,50.54999924,1678100,110.1999969,11524800,50.52999878,887500
2/12/2025,50.43000031,3276500,100.4400024,6618800,91.52999878,6275700,50.56999969,1052500,110.1999969,6675000,50.52999878,901700
2/13/2025,50.43000031,5211600,100.4599991,5690100,91.55000305,6340500,50.56999969,1670300,110.2300034,2823400,50.54000092,3267700
2/14/2025,50.45000076,2592700,100.5,7648100,91.58000183,6058900,50.59999847,1154300,110.2799988,3559400,50.54999924,818800
2/18/2025,50.45999908,3679600,100.5199966,15815200,91.59999847,8777200,50.61000061,1241100,110.2799988,4885500,50.56000137,921100
2/19/2025,50.47000122,3841500,100.5199966,7277600,91.61000061,5685800,50.61000061,1393600,110.3099976,4009400,50.56999969,1006700
2/20/2025,50.47999954,3350500,100.5400009,7608000,91.62999725,5454900,50.61999893,1268000,110.3199997,3588600,50.58000183,691000
2/21/2025,50.5,3982400,100.5800018,9111000,91.66000366,7185900,50.63999939,1867300,110.3600006,5773200,50.61999893,802200
2/24/2025,50.5,3598700,100.5899963,9734600,91.66999817,9061400,50.63999939,2286700,110.3799973,8101900,50.63000107,748700
2/25/2025,50.34000015,6067900,100.5999985,10827700,91.66999817,8348300,50.65000153,1566700,110.4000015,8345200,50.65000153,1516500
2/26/2025,50.34000015,4464100,100.5999985,9536300,91.69000244,8610600,50.65000153,1035200,110.4000015,4963800,50.63999939,1229500
2/27/2025,50.34999847,4263500,100.6299973,10807800,91.69999695,6620600,50.65000153,2272900,110.4100037,3224700,50.65999985,1802000
